,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2017-03-27 07:00:00,2017,3,27,7,30,140,114,91,2.2,8.0,73.46000000000002
2017-03-27 08:00:00,2017,3,27,8,30,264,202,134,2.2,10.0,62.2
2017-03-27 09:00:00,2017,3,27,9,30,232,222,16,2.9000000000000004,14.0,51.8
2017-03-27 10:00:00,2017,3,27,10,30,239,231,11,3.4000000000000004,17.0,43.08
2017-03-27 11:00:00,2017,3,27,11,30,807,128,854,3.2,20.0,37.38
2017-03-27 12:00:00,2017,3,27,12,30,819,132,851,2.8000000000000003,21.0,36.21
2017-03-27 13:00:00,2017,3,27,13,30,752,173,756,2.5,22.0,39.98
2017-03-27 14:00:00,2017,3,27,14,30,641,172,694,2.2,21.0,47.5
2017-03-27 15:00:00,2017,3,27,15,30,481,134,642,1.8,21.0,57.25
2017-03-27 16:00:00,2017,3,27,16,30,298,133,443,1.4,20.0,68.18
2017-03-27 17:00:00,2017,3,27,17,30,110,75,192,1.2000000000000002,17.0,79.67
2017-03-27 18:00:00,2017,3,27,18,30,0,0,0,1.5,16.0,91.32
2017-03-27 19:00:00,2017,3,27,19,30,0,0,0,1.6,15.0,102.81
2017-03-27 20:00:00,2017,3,27,20,30,0,0,0,1.6,14.0,113.77
2017-03-27 21:00:00,2017,3,27,21,30,0,0,0,1.6,14.0,123.68
2017-03-27 22:00:00,2017,3,27,22,30,0,0,0,1.6,14.0,131.76
2017-03-27 23:00:00,2017,3,27,23,30,0,0,0,1.5,14.0,136.87
2017-03-28 00:00:00,2017,3,28,0,30,0,0,0,1.3,13.0,137.87
2017-03-28 01:00:00,2017,3,28,1,30,0,0,0,1.3,13.0,134.46
2017-03-28 02:00:00,2017,3,28,2,30,0,0,0,1.3,13.0,127.54
2017-03-28 03:00:00,2017,3,28,3,30,0,0,0,1.3,13.0,118.31
2017-03-28 04:00:00,2017,3,28,4,30,0,0,0,1.4,13.0,107.73
2017-03-28 05:00:00,2017,3,28,5,30,0,0,0,1.5,13.0,96.42
2017-03-28 06:00:00,2017,3,28,6,30,8,8,0,1.7000000000000002,13.0,84.78
2017-03-28 07:00:00,2017,3,28,7,30,45,45,0,2.0,15.0,73.15
2017-03-28 08:00:00,2017,3,28,8,30,148,148,0,2.2,17.0,61.87000000000001
2017-03-28 09:00:00,2017,3,28,9,30,156,156,0,2.2,18.0,51.45
2017-03-28 10:00:00,2017,3,28,10,30,39,39,0,2.2,19.0,42.71
2017-03-28 11:00:00,2017,3,28,11,30,376,343,41,2.1,19.0,36.98
2017-03-28 12:00:00,2017,3,28,12,30,523,405,146,2.1,20.0,35.82
2017-03-28 13:00:00,2017,3,28,13,30,769,151,801,2.2,20.0,39.65
2017-03-28 14:00:00,2017,3,28,14,30,545,285,383,2.3000000000000003,20.0,47.23
2017-03-28 15:00:00,2017,3,28,15,30,499,142,655,2.3000000000000003,19.0,57.02
2017-03-28 16:00:00,2017,3,28,16,30,171,152,51,1.8,18.0,67.98
2017-03-28 17:00:00,2017,3,28,17,30,65,64,8,1.4,16.0,79.48
2017-03-28 18:00:00,2017,3,28,18,30,0,0,0,1.6,15.0,91.14
2017-03-28 19:00:00,2017,3,28,19,30,0,0,0,2.0,14.0,102.61
2017-03-28 20:00:00,2017,3,28,20,30,0,0,0,2.5,14.0,113.54
2017-03-28 21:00:00,2017,3,28,21,30,0,0,0,2.7,13.0,123.42
2017-03-28 22:00:00,2017,3,28,22,30,0,0,0,2.5,12.0,131.45
2017-03-28 23:00:00,2017,3,28,23,30,0,0,0,2.3000000000000003,11.0,136.51
2017-03-29 00:00:00,2017,3,29,0,30,0,0,0,2.7,10.0,137.47
2017-03-29 01:00:00,2017,3,29,1,30,0,0,0,3.1,10.0,134.07
2017-03-29 02:00:00,2017,3,29,2,30,0,0,0,3.1,9.0,127.17
2017-03-29 03:00:00,2017,3,29,3,30,0,0,0,3.1,8.0,117.97
2017-03-29 04:00:00,2017,3,29,4,30,0,0,0,3.0,8.0,107.41
2017-03-29 05:00:00,2017,3,29,5,30,0,0,0,3.0,8.0,96.11
2017-03-29 06:00:00,2017,3,29,6,30,58,34,251,3.8,8.0,84.48
2017-03-29 07:00:00,2017,3,29,7,30,252,77,593,4.6000000000000005,10.0,72.84
2017-03-29 08:00:00,2017,3,29,8,30,459,99,755,4.800000000000002,11.0,61.55
2017-03-29 09:00:00,2017,3,29,9,30,643,109,850,4.7,13.0,51.11
2017-03-29 10:00:00,2017,3,29,10,30,786,106,920,4.2,14.0,42.33
2017-03-29 11:00:00,2017,3,29,11,30,867,106,948,3.8,15.0,36.58
2017-03-29 12:00:00,2017,3,29,12,30,882,103,955,3.7,16.0,35.44
2017-03-29 13:00:00,2017,3,29,13,30,829,101,940,3.6,17.0,39.32
2017-03-29 14:00:00,2017,3,29,14,30,715,95,909,3.5,17.0,46.96
2017-03-29 15:00:00,2017,3,29,15,30,552,85,852,3.3000000000000003,16.0,56.8
2017-03-29 16:00:00,2017,3,29,16,30,353,72,742,2.7,15.0,67.78
2017-03-29 17:00:00,2017,3,29,17,30,145,49,517,2.0,12.0,79.3
2017-03-29 18:00:00,2017,3,29,18,30,0,0,0,1.9,10.0,90.95
2017-03-29 19:00:00,2017,3,29,19,30,0,0,0,2.1,9.0,102.41
2017-03-29 20:00:00,2017,3,29,20,30,0,0,0,2.2,8.0,113.32
2017-03-29 21:00:00,2017,3,29,21,30,0,0,0,2.4000000000000004,7.0,123.15
2017-03-29 22:00:00,2017,3,29,22,30,0,0,0,2.6,6.0,131.13
2017-03-29 23:00:00,2017,3,29,23,30,0,0,0,2.6,5.0,136.14
2017-03-30 00:00:00,2017,3,30,0,30,0,0,0,2.3000000000000003,5.0,137.08
2017-03-30 01:00:00,2017,3,30,1,30,0,0,0,1.9,4.0,133.68
2017-03-30 02:00:00,2017,3,30,2,30,0,0,0,1.7000000000000002,3.0,126.81
2017-03-30 03:00:00,2017,3,30,3,30,0,0,0,1.5,3.0,117.63
2017-03-30 04:00:00,2017,3,30,4,30,0,0,0,1.5,3.0,107.09
2017-03-30 05:00:00,2017,3,30,5,30,0,0,0,1.7000000000000002,3.0,95.81
2017-03-30 06:00:00,2017,3,30,6,30,33,33,0,2.6,5.0,84.18
2017-03-30 07:00:00,2017,3,30,7,30,137,117,67,3.2,6.0,72.54
2017-03-30 08:00:00,2017,3,30,8,30,179,172,14,3.1,7.0,61.23
2017-03-30 09:00:00,2017,3,30,9,30,423,291,207,2.9000000000000004,8.0,50.76
2017-03-30 10:00:00,2017,3,30,10,30,439,365,99,2.9000000000000004,9.0,41.96
2017-03-30 11:00:00,2017,3,30,11,30,466,389,94,3.1,10.0,36.19
2017-03-30 12:00:00,2017,3,30,12,30,432,379,65,3.1,11.0,35.07
2017-03-30 13:00:00,2017,3,30,13,30,351,323,36,3.0,12.0,39.0
2017-03-30 14:00:00,2017,3,30,14,30,178,176,2,2.9000000000000004,12.0,46.7
2017-03-30 15:00:00,2017,3,30,15,30,105,105,0,2.7,11.0,56.58
2017-03-30 16:00:00,2017,3,30,16,30,160,149,29,2.7,10.0,67.58
2017-03-30 17:00:00,2017,3,30,17,30,62,62,0,3.0,9.0,79.11
2017-03-30 18:00:00,2017,3,30,18,30,0,0,0,3.4000000000000004,8.0,90.76
2017-03-30 19:00:00,2017,3,30,19,30,0,0,0,3.8,7.0,102.21
2017-03-30 20:00:00,2017,3,30,20,30,0,0,0,4.0,7.0,113.09
2017-03-30 21:00:00,2017,3,30,21,30,0,0,0,4.0,6.0,122.89
2017-03-30 22:00:00,2017,3,30,22,30,0,0,0,4.0,6.0,130.82
2017-03-30 23:00:00,2017,3,30,23,30,0,0,0,3.6,6.0,135.78
2017-03-31 00:00:00,2017,3,31,0,30,0,0,0,3.3000000000000003,6.0,136.68
2017-03-31 01:00:00,2017,3,31,1,30,0,0,0,3.2,7.0,133.29
2017-03-31 02:00:00,2017,3,31,2,30,0,0,0,3.0,7.0,126.44
2017-03-31 03:00:00,2017,3,31,3,30,0,0,0,2.8000000000000003,7.0,117.29
2017-03-31 04:00:00,2017,3,31,4,30,0,0,0,2.8000000000000003,7.0,106.78
2017-03-31 05:00:00,2017,3,31,5,30,0,0,0,3.0,8.0,95.5
2017-03-31 06:00:00,2017,3,31,6,30,7,7,0,3.3000000000000003,8.0,83.88
2017-03-31 07:00:00,2017,3,31,7,30,32,32,0,4.0,9.0,72.23
2017-03-31 08:00:00,2017,3,31,8,30,15,15,0,5.4,10.0,60.92
2017-03-31 09:00:00,2017,3,31,9,30,37,37,0,6.1000000000000005,11.0,50.42
2017-03-31 10:00:00,2017,3,31,10,30,75,75,0,5.6000000000000005,12.0,41.59
2017-03-31 11:00:00,2017,3,31,11,30,131,131,0,4.9,13.0,35.80000000000001
2017-03-31 12:00:00,2017,3,31,12,30,179,175,5,4.0,14.0,34.69
2017-03-31 13:00:00,2017,3,31,13,30,28,28,0,3.0,14.0,38.68
2017-03-31 14:00:00,2017,3,31,14,30,150,150,0,2.2,14.0,46.44
2017-03-31 15:00:00,2017,3,31,15,30,177,174,4,1.3,14.0,56.36
2017-03-31 16:00:00,2017,3,31,16,30,262,153,283,0.5,13.0,67.39
2017-03-31 17:00:00,2017,3,31,17,30,106,73,171,0.5,12.0,78.93
2017-03-31 18:00:00,2017,3,31,18,30,0,0,0,1.5,11.0,90.57
2017-03-31 19:00:00,2017,3,31,19,30,0,0,0,2.1,10.0,102.01
2017-03-31 20:00:00,2017,3,31,20,30,0,0,0,2.1,10.0,112.87
2017-03-31 21:00:00,2017,3,31,21,30,0,0,0,2.1,9.0,122.63
2017-03-31 22:00:00,2017,3,31,22,30,0,0,0,2.2,9.0,130.51
2017-03-31 23:00:00,2017,3,31,23,30,0,0,0,2.4000000000000004,9.0,135.42000000000002
2017-04-01 00:00:00,2017,4,1,0,30,0,0,0,2.7,8.0,136.29
2017-04-01 01:00:00,2017,4,1,1,30,0,0,0,3.1,8.0,132.91
2017-04-01 02:00:00,2017,4,1,2,30,0,0,0,3.6,8.0,126.08
2017-04-01 03:00:00,2017,4,1,3,30,0,0,0,4.0,7.0,116.95
2017-04-01 04:00:00,2017,4,1,4,30,0,0,0,4.2,7.0,106.46
2017-04-01 05:00:00,2017,4,1,5,30,0,0,0,4.3,7.0,95.2
2017-04-01 06:00:00,2017,4,1,6,30,64,44,175,4.6000000000000005,8.0,83.58
2017-04-01 07:00:00,2017,4,1,7,30,121,114,23,5.300000000000002,9.0,71.93
2017-04-01 08:00:00,2017,4,1,8,30,228,202,54,5.800000000000002,11.0,60.6
2017-04-01 09:00:00,2017,4,1,9,30,459,289,264,6.0,12.0,50.08
2017-04-01 10:00:00,2017,4,1,10,30,343,314,38,5.9,13.0,41.22
2017-04-01 11:00:00,2017,4,1,11,30,250,241,11,5.6000000000000005,13.0,35.4
2017-04-01 12:00:00,2017,4,1,12,30,631,399,280,5.4,13.0,34.31
2017-04-01 13:00:00,2017,4,1,13,30,802,179,794,5.300000000000002,13.0,38.36
2017-04-01 14:00:00,2017,4,1,14,30,687,179,733,5.300000000000002,13.0,46.17
2017-04-01 15:00:00,2017,4,1,15,30,526,164,650,5.4,12.0,56.14
2017-04-01 16:00:00,2017,4,1,16,30,334,131,525,5.300000000000002,11.0,67.19
2017-04-01 17:00:00,2017,4,1,17,30,139,75,325,4.7,10.0,78.74
2017-04-01 18:00:00,2017,4,1,18,30,0,0,0,3.7,8.0,90.39
2017-04-01 19:00:00,2017,4,1,19,30,0,0,0,3.2,7.0,101.81
2017-04-01 20:00:00,2017,4,1,20,30,0,0,0,3.1,6.0,112.64
2017-04-01 21:00:00,2017,4,1,21,30,0,0,0,3.2,5.0,122.36
2017-04-01 22:00:00,2017,4,1,22,30,0,0,0,3.2,4.0,130.19
2017-04-01 23:00:00,2017,4,1,23,30,0,0,0,2.9000000000000004,4.0,135.05
2017-04-02 00:00:00,2017,4,2,0,30,0,0,0,2.6,3.0,135.9
2017-04-02 01:00:00,2017,4,2,1,30,0,0,0,2.5,3.0,132.52
2017-04-02 02:00:00,2017,4,2,2,30,0,0,0,2.3000000000000003,2.0,125.71
2017-04-02 03:00:00,2017,4,2,3,30,0,0,0,2.2,2.0,116.62
2017-04-02 04:00:00,2017,4,2,4,30,0,0,0,2.2,1.0,106.14
2017-04-02 05:00:00,2017,4,2,5,30,0,0,0,2.5,2.0,94.89
2017-04-02 06:00:00,2017,4,2,6,30,79,40,332,3.2,4.0,83.28
2017-04-02 07:00:00,2017,4,2,7,30,282,77,650,3.6,6.0,71.63
2017-04-02 08:00:00,2017,4,2,8,30,491,97,794,3.5,9.0,60.29
2017-04-02 09:00:00,2017,4,2,9,30,666,119,846,2.9000000000000004,11.0,49.75
2017-04-02 10:00:00,2017,4,2,10,30,799,126,889,2.5,13.0,40.85
2017-04-02 11:00:00,2017,4,2,11,30,712,318,480,2.3000000000000003,14.0,35.01
2017-04-02 12:00:00,2017,4,2,12,30,883,130,907,2.1,15.0,33.94
2017-04-02 13:00:00,2017,4,2,13,30,827,129,885,1.9,16.0,38.04
2017-04-02 14:00:00,2017,4,2,14,30,713,120,852,1.7000000000000002,16.0,45.91
2017-04-02 15:00:00,2017,4,2,15,30,547,112,777,1.6,16.0,55.92
2017-04-02 16:00:00,2017,4,2,16,30,350,95,651,1.1,15.0,67.0
2017-04-02 17:00:00,2017,4,2,17,30,146,62,424,0.7000000000000001,14.0,78.56
2017-04-02 18:00:00,2017,4,2,18,30,0,0,0,0.8,12.0,90.2
2017-04-02 19:00:00,2017,4,2,19,30,0,0,0,1.1,10.0,101.61
2017-04-02 20:00:00,2017,4,2,20,30,0,0,0,1.3,8.0,112.42
2017-04-02 21:00:00,2017,4,2,21,30,0,0,0,1.5,7.0,122.1
2017-04-02 22:00:00,2017,4,2,22,30,0,0,0,1.6,7.0,129.88
2017-04-02 23:00:00,2017,4,2,23,30,0,0,0,1.6,6.0,134.69
2017-04-03 00:00:00,2017,4,3,0,30,0,0,0,1.7000000000000002,5.0,135.51
2017-04-03 01:00:00,2017,4,3,1,30,0,0,0,1.6,5.0,132.14
2017-04-03 02:00:00,2017,4,3,2,30,0,0,0,1.6,5.0,125.35
2017-04-03 03:00:00,2017,4,3,3,30,0,0,0,1.6,5.0,116.28
2017-04-03 04:00:00,2017,4,3,4,30,0,0,0,1.7000000000000002,5.0,105.83
2017-04-03 05:00:00,2017,4,3,5,30,0,0,0,2.0,5.0,94.59
2017-04-03 06:00:00,2017,4,3,6,30,75,44,254,2.5,7.0,82.98
2017-04-03 07:00:00,2017,4,3,7,30,265,91,544,3.0,10.0,71.33
2017-04-03 08:00:00,2017,4,3,8,30,461,123,675,3.7,13.0,59.98
2017-04-03 09:00:00,2017,4,3,9,30,629,148,739,4.4,15.0,49.41
2017-04-03 10:00:00,2017,4,3,10,30,439,363,99,4.800000000000002,16.0,40.48
2017-04-03 11:00:00,2017,4,3,11,30,657,382,335,4.800000000000002,17.0,34.62
2017-04-03 12:00:00,2017,4,3,12,30,609,412,236,4.7,18.0,33.57
2017-04-03 13:00:00,2017,4,3,13,30,500,390,139,4.6000000000000005,18.0,37.72
2017-04-03 14:00:00,2017,4,3,14,30,446,334,160,4.4,17.0,45.66
2017-04-03 15:00:00,2017,4,3,15,30,139,139,0,4.5,16.0,55.7
2017-04-03 16:00:00,2017,4,3,16,30,305,161,365,4.6000000000000005,15.0,66.81
2017-04-03 17:00:00,2017,4,3,17,30,125,84,203,4.6000000000000005,13.0,78.38
2017-04-03 18:00:00,2017,4,3,18,30,0,0,0,5.1000000000000005,11.0,90.02
2017-04-03 19:00:00,2017,4,3,19,30,0,0,0,5.4,11.0,101.41
2017-04-03 20:00:00,2017,4,3,20,30,0,0,0,5.1000000000000005,12.0,112.19
2017-04-03 21:00:00,2017,4,3,21,30,0,0,0,5.4,13.0,121.83
2017-04-03 22:00:00,2017,4,3,22,30,0,0,0,5.7,14.0,129.57
2017-04-03 23:00:00,2017,4,3,23,30,0,0,0,5.800000000000002,15.0,134.33
2017-04-04 00:00:00,2017,4,4,0,30,0,0,0,5.6000000000000005,16.0,135.13
2017-04-04 01:00:00,2017,4,4,1,30,0,0,0,4.6000000000000005,15.0,131.75
2017-04-04 02:00:00,2017,4,4,2,30,0,0,0,3.3000000000000003,14.0,124.99
2017-04-04 03:00:00,2017,4,4,3,30,0,0,0,2.8000000000000003,14.0,115.95
2017-04-04 04:00:00,2017,4,4,4,30,0,0,0,2.8000000000000003,14.0,105.52
2017-04-04 05:00:00,2017,4,4,5,30,0,0,0,3.1,15.0,94.29
2017-04-04 06:00:00,2017,4,4,6,30,2,2,0,3.3000000000000003,15.0,82.69
2017-04-04 07:00:00,2017,4,4,7,30,9,9,0,3.5,16.0,71.03
2017-04-04 08:00:00,2017,4,4,8,30,475,87,767,4.2,18.0,59.67
2017-04-04 09:00:00,2017,4,4,9,30,651,94,850,5.0,20.0,49.08
2017-04-04 10:00:00,2017,4,4,10,30,781,107,881,5.2,21.0,40.12
2017-04-04 11:00:00,2017,4,4,11,30,438,384,65,5.300000000000002,22.0,34.24
2017-04-04 12:00:00,2017,4,4,12,30,653,402,300,5.4,23.0,33.2
2017-04-04 13:00:00,2017,4,4,13,30,750,257,620,5.300000000000002,23.0,37.41
2017-04-04 14:00:00,2017,4,4,14,30,708,116,843,5.0,23.0,45.4
2017-04-04 15:00:00,2017,4,4,15,30,551,100,797,4.4,22.0,55.49
2017-04-04 16:00:00,2017,4,4,16,30,357,85,687,3.9,21.0,66.62
2017-04-04 17:00:00,2017,4,4,17,30,155,57,478,3.5,19.0,78.2
2017-04-04 18:00:00,2017,4,4,18,30,0,0,0,3.6,17.0,89.83
2017-04-04 19:00:00,2017,4,4,19,30,0,0,0,3.7,16.0,101.21
2017-04-04 20:00:00,2017,4,4,20,30,0,0,0,3.4000000000000004,15.0,111.96
2017-04-04 21:00:00,2017,4,4,21,30,0,0,0,2.9000000000000004,14.0,121.57
2017-04-04 22:00:00,2017,4,4,22,30,0,0,0,2.4000000000000004,13.0,129.26
2017-04-04 23:00:00,2017,4,4,23,30,0,0,0,2.4000000000000004,12.0,133.97
2017-04-05 00:00:00,2017,4,5,0,30,0,0,0,2.6,12.0,134.74
2017-04-05 01:00:00,2017,4,5,1,30,0,0,0,2.5,11.0,131.37
2017-04-05 02:00:00,2017,4,5,2,30,0,0,0,2.2,10.0,124.63
2017-04-05 03:00:00,2017,4,5,3,30,0,0,0,2.0,10.0,115.62
2017-04-05 04:00:00,2017,4,5,4,30,0,0,0,1.9,9.0,105.2
2017-04-05 05:00:00,2017,4,5,5,30,0,0,0,1.9,9.0,93.99
2017-04-05 06:00:00,2017,4,5,6,30,88,43,346,2.6,11.0,82.4
2017-04-05 07:00:00,2017,4,5,7,30,287,78,634,3.2,13.0,70.74
2017-04-05 08:00:00,2017,4,5,8,30,491,98,771,2.9000000000000004,15.0,59.36
2017-04-05 09:00:00,2017,4,5,9,30,623,154,710,2.4000000000000004,16.0,48.75
2017-04-05 10:00:00,2017,4,5,10,30,799,121,882,2.0,18.0,39.76
2017-04-05 11:00:00,2017,4,5,11,30,873,127,897,1.3,19.0,33.85
2017-04-05 12:00:00,2017,4,5,12,30,758,321,520,0.8,20.0,32.83
2017-04-05 13:00:00,2017,4,5,13,30,728,281,559,1.2000000000000002,21.0,37.1
2017-04-05 14:00:00,2017,4,5,14,30,617,238,537,2.0,20.0,45.15
2017-04-05 15:00:00,2017,4,5,15,30,334,257,134,2.1,19.0,55.28
2017-04-05 16:00:00,2017,4,5,16,30,201,169,81,2.2,18.0,66.43
2017-04-05 17:00:00,2017,4,5,17,30,86,77,40,3.0,16.0,78.02
2017-04-05 18:00:00,2017,4,5,18,30,0,0,0,4.0,15.0,89.65
2017-04-05 19:00:00,2017,4,5,19,30,0,0,0,4.3,14.0,101.02
2017-04-05 20:00:00,2017,4,5,20,30,0,0,0,4.1000000000000005,13.0,111.74
2017-04-05 21:00:00,2017,4,5,21,30,0,0,0,4.2,12.0,121.31
2017-04-05 22:00:00,2017,4,5,22,30,0,0,0,5.0,11.0,128.94
2017-04-05 23:00:00,2017,4,5,23,30,0,0,0,5.0,11.0,133.61
2017-04-06 00:00:00,2017,4,6,0,30,0,0,0,4.5,11.0,134.36
2017-04-06 01:00:00,2017,4,6,1,30,0,0,0,4.6000000000000005,11.0,130.99
2017-04-06 02:00:00,2017,4,6,2,30,0,0,0,4.5,12.0,124.28
2017-04-06 03:00:00,2017,4,6,3,30,0,0,0,4.4,12.0,115.28
2017-04-06 04:00:00,2017,4,6,4,30,0,0,0,4.6000000000000005,12.0,104.89
2017-04-06 05:00:00,2017,4,6,5,30,0,0,0,4.800000000000002,12.0,93.7
2017-04-06 06:00:00,2017,4,6,6,30,1,1,0,5.1000000000000005,13.0,82.11
2017-04-06 07:00:00,2017,4,6,7,30,5,5,0,5.5,15.0,70.44
2017-04-06 08:00:00,2017,4,6,8,30,168,166,4,6.2,16.0,59.05
2017-04-06 09:00:00,2017,4,6,9,30,17,17,0,7.300000000000002,17.0,48.42
2017-04-06 10:00:00,2017,4,6,10,30,23,23,0,6.5,17.0,39.4
2017-04-06 11:00:00,2017,4,6,11,30,32,32,0,4.5,17.0,33.47
2017-04-06 12:00:00,2017,4,6,12,30,126,126,0,5.6000000000000005,17.0,32.46
2017-04-06 13:00:00,2017,4,6,13,30,318,300,22,6.9,16.0,36.79
2017-04-06 14:00:00,2017,4,6,14,30,118,118,0,5.7,16.0,44.9
2017-04-06 15:00:00,2017,4,6,15,30,408,248,279,4.3,15.0,55.07
2017-04-06 16:00:00,2017,4,6,16,30,364,84,696,3.4000000000000004,15.0,66.24
2017-04-06 17:00:00,2017,4,6,17,30,161,56,500,3.7,14.0,77.84
2017-04-06 18:00:00,2017,4,6,18,30,0,0,0,4.800000000000002,12.0,89.46000000000002
2017-04-06 19:00:00,2017,4,6,19,30,0,0,0,4.9,10.0,100.82
2017-04-06 20:00:00,2017,4,6,20,30,0,0,0,4.6000000000000005,9.0,111.51
2017-04-06 21:00:00,2017,4,6,21,30,0,0,0,4.6000000000000005,8.0,121.04
2017-04-06 22:00:00,2017,4,6,22,30,0,0,0,4.4,7.0,128.63
2017-04-06 23:00:00,2017,4,6,23,30,0,0,0,4.3,7.0,133.26
2017-04-07 00:00:00,2017,4,7,0,30,0,0,0,4.4,6.0,133.98
2017-04-07 01:00:00,2017,4,7,1,30,0,0,0,4.6000000000000005,6.0,130.62
2017-04-07 02:00:00,2017,4,7,2,30,0,0,0,4.9,5.0,123.92
2017-04-07 03:00:00,2017,4,7,3,30,0,0,0,5.1000000000000005,5.0,114.95
2017-04-07 04:00:00,2017,4,7,4,30,0,0,0,5.300000000000002,4.0,104.58
2017-04-07 05:00:00,2017,4,7,5,30,0,0,0,5.5,4.0,93.4
2017-04-07 06:00:00,2017,4,7,6,30,80,53,185,6.1000000000000005,4.0,81.82000000000002
2017-04-07 07:00:00,2017,4,7,7,30,249,107,418,6.800000000000002,5.0,70.15
2017-04-07 08:00:00,2017,4,7,8,30,360,218,272,7.4,6.0,58.75
2017-04-07 09:00:00,2017,4,7,9,30,325,288,54,7.6,7.0,48.1
2017-04-07 10:00:00,2017,4,7,10,30,611,356,329,7.6,7.0,39.04
2017-04-07 11:00:00,2017,4,7,11,30,420,376,52,7.6,7.0,33.09
2017-04-07 12:00:00,2017,4,7,12,30,426,381,52,7.7,8.0,32.1
2017-04-07 13:00:00,2017,4,7,13,30,364,334,36,7.6,8.0,36.49
2017-04-07 14:00:00,2017,4,7,14,30,192,188,5,7.4,8.0,44.65
2017-04-07 15:00:00,2017,4,7,15,30,174,172,2,7.2,8.0,54.86
2017-04-07 16:00:00,2017,4,7,16,30,184,162,53,7.1000000000000005,7.0,66.06
2017-04-07 17:00:00,2017,4,7,17,30,81,77,19,6.800000000000002,6.0,77.66
2017-04-07 18:00:00,2017,4,7,18,30,0,0,0,6.1000000000000005,5.0,89.28
2017-04-07 19:00:00,2017,4,7,19,30,0,0,0,5.6000000000000005,4.0,100.62
2017-04-07 20:00:00,2017,4,7,20,30,0,0,0,5.4,3.0,111.29
2017-04-07 21:00:00,2017,4,7,21,30,0,0,0,5.1000000000000005,3.0,120.78
2017-04-07 22:00:00,2017,4,7,22,30,0,0,0,4.7,2.0,128.32
2017-04-07 23:00:00,2017,4,7,23,30,0,0,0,4.1000000000000005,1.0,132.9
2017-04-08 00:00:00,2017,4,8,0,30,0,0,0,3.3000000000000003,1.0,133.6
2017-04-08 01:00:00,2017,4,8,1,30,0,0,0,2.8000000000000003,0.0,130.24
2017-04-08 02:00:00,2017,4,8,2,30,0,0,0,2.7,0.0,123.57
2017-04-08 03:00:00,2017,4,8,3,30,0,0,0,2.7,0.0,114.63
2017-04-08 04:00:00,2017,4,8,4,30,0,0,0,2.7,0.0,104.28
2017-04-08 05:00:00,2017,4,8,5,30,0,0,0,3.1,0.0,93.11
2017-04-08 06:00:00,2017,4,8,6,30,112,41,479,4.0,2.0,81.53
2017-04-08 07:00:00,2017,4,8,7,30,325,66,754,4.7,5.0,69.87
2017-04-08 08:00:00,2017,4,8,8,30,538,79,877,5.1000000000000005,8.0,58.45
2017-04-08 09:00:00,2017,4,8,9,30,719,87,939,5.4,10.0,47.78
2017-04-08 10:00:00,2017,4,8,10,30,844,108,943,5.5,12.0,38.69
2017-04-08 11:00:00,2017,4,8,11,30,920,108,964,5.4,13.0,32.71
2017-04-08 12:00:00,2017,4,8,12,30,930,104,971,5.300000000000002,14.0,31.73
2017-04-08 13:00:00,2017,4,8,13,30,876,99,962,5.2,15.0,36.18
2017-04-08 14:00:00,2017,4,8,14,30,671,194,668,5.0,15.0,44.41
2017-04-08 15:00:00,2017,4,8,15,30,592,87,873,4.5,15.0,54.66
2017-04-08 16:00:00,2017,4,8,16,30,372,65,751,3.4000000000000004,14.0,65.87
2017-04-08 17:00:00,2017,4,8,17,30,179,50,596,2.3000000000000003,11.0,77.48
2017-04-08 18:00:00,2017,4,8,18,30,0,0,0,1.9,8.0,89.10000000000002
2017-04-08 19:00:00,2017,4,8,19,30,0,0,0,1.8,7.0,100.42
2017-04-08 20:00:00,2017,4,8,20,30,0,0,0,1.7000000000000002,6.0,111.06
2017-04-08 21:00:00,2017,4,8,21,30,0,0,0,1.6,6.0,120.51
2017-04-08 22:00:00,2017,4,8,22,30,0,0,0,1.6,5.0,128.01
2017-04-08 23:00:00,2017,4,8,23,30,0,0,0,1.6,4.0,132.55
2017-04-09 00:00:00,2017,4,9,0,30,0,0,0,1.5,4.0,133.22
2017-04-09 01:00:00,2017,4,9,1,30,0,0,0,1.5,3.0,129.87
2017-04-09 02:00:00,2017,4,9,2,30,0,0,0,1.5,3.0,123.22
2017-04-09 03:00:00,2017,4,9,3,30,0,0,0,1.4,3.0,114.3
2017-04-09 04:00:00,2017,4,9,4,30,0,0,0,1.3,3.0,103.97
2017-04-09 05:00:00,2017,4,9,5,30,0,0,0,1.1,4.0,92.82
2017-04-09 06:00:00,2017,4,9,6,30,112,43,457,0.9,6.0,81.25
2017-04-09 07:00:00,2017,4,9,7,30,322,71,718,1.2000000000000002,10.0,69.58
2017-04-09 08:00:00,2017,4,9,8,30,532,88,841,1.8,13.0,58.16
2017-04-09 09:00:00,2017,4,9,9,30,712,99,906,2.1,16.0,47.46
2017-04-09 10:00:00,2017,4,9,10,30,841,114,926,2.2,17.0,38.34
2017-04-09 11:00:00,2017,4,9,11,30,917,115,949,2.4000000000000004,18.0,32.33
2017-04-09 12:00:00,2017,4,9,12,30,928,113,954,2.5,19.0,31.37
2017-04-09 13:00:00,2017,4,9,13,30,871,115,932,2.6,19.0,35.88
2017-04-09 14:00:00,2017,4,9,14,30,756,107,905,2.5,20.0,44.17
